in s,C1 in V
2.00000E-10,9.35918E-02
4.00000E-10,9.55449E-02
6.00000E-10,9.70098E-02
8.00000E-10,9.94512E-02
1.00000E-09,1.02869E-01
1.20000E-09,1.05799E-01
1.40000E-09,1.08240E-01
1.60000E-09,1.10193E-01
1.80000E-09,1.13123E-01
2.00000E-09,1.16053E-01
2.20000E-09,1.18006E-01
2.40000E-09,1.18982E-01
2.60000E-09,1.19471E-01
2.80000E-09,1.20447E-01
3.00000E-09,1.21424E-01
3.20000E-09,1.23377E-01
3.40000E-09,1.25818E-01
3.60000E-09,1.28748E-01
3.80000E-09,1.31189E-01
4.00000E-09,1.32166E-01
4.20000E-09,1.32654E-01
4.40000E-09,1.33143E-01
4.60000E-09,1.34607E-01
4.80000E-09,1.36561E-01
5.00000E-09,1.38514E-01
5.20000E-09,1.39979E-01
5.40000E-09,1.40467E-01
5.60000E-09,1.40955E-01
5.80000E-09,1.41932E-01
6.00000E-09,1.43885E-01
6.20000E-09,1.45350E-01
6.40000E-09,1.46326E-01
6.60000E-09,1.46814E-01
6.80000E-09,1.47791E-01
7.00000E-09,1.49256E-01
7.20000E-09,1.49744E-01
7.40000E-09,1.49744E-01
7.60000E-09,1.49744E-01
7.80000E-09,1.51209E-01
8.00000E-09,1.53162E-01
8.20000E-09,1.54139E-01
8.40000E-09,1.54627E-01
8.60000E-09,1.55115E-01
8.80000E-09,1.55604E-01
9.00000E-09,1.56092E-01
9.20000E-09,1.56580E-01
9.40000E-09,1.57068E-01
9.60000E-09,1.57557E-01
9.80000E-09,1.58045E-01
1.00000E-08,1.58045E-01
1.02000E-08,1.57557E-01
1.04000E-08,1.57068E-01
1.06000E-08,1.57557E-01
1.08000E-08,1.58045E-01
1.10000E-08,1.58045E-01
1.12000E-08,1.58533E-01
1.14000E-08,1.59021E-01
1.16000E-08,1.58533E-01
1.18000E-08,1.56580E-01
1.20000E-08,1.55604E-01
1.22000E-08,1.56580E-01
1.24000E-08,1.58533E-01
1.26000E-08,1.58533E-01
1.28000E-08,1.57068E-01
1.30000E-08,1.55604E-01
1.32000E-08,1.54627E-01
1.34000E-08,1.53650E-01
1.36000E-08,1.53162E-01
1.38000E-08,1.52674E-01
1.40000E-08,1.52186E-01
1.42000E-08,1.50721E-01
1.44000E-08,1.49256E-01
1.46000E-08,1.47791E-01
1.48000E-08,1.45838E-01
1.50000E-08,1.43885E-01
1.52000E-08,1.41932E-01
1.54000E-08,1.39979E-01
1.56000E-08,1.37537E-01
1.58000E-08,1.34119E-01
1.60000E-08,1.31678E-01
1.62000E-08,1.29725E-01
1.64000E-08,1.27283E-01
1.66000E-08,1.23865E-01
1.68000E-08,1.20936E-01
1.70000E-08,1.19471E-01
1.72000E-08,1.17518E-01
1.74000E-08,1.13123E-01
1.76000E-08,1.08240E-01
1.78000E-08,1.05311E-01
1.80000E-08,1.02869E-01
1.82000E-08,9.94512E-02
1.84000E-08,9.55449E-02
1.86000E-08,9.26152E-02
1.88000E-08,9.01738E-02
1.90000E-08,8.62676E-02
1.92000E-08,8.13848E-02
1.94000E-08,7.79668E-02
1.96000E-08,7.65020E-02
1.98000E-08,7.40605E-02
2.00000E-08,7.06426E-02
2.02000E-08,6.67363E-02
2.04000E-08,6.42949E-02
2.06000E-08,6.23418E-02
2.08000E-08,6.03887E-02
2.10000E-08,5.74590E-02
2.12000E-08,5.50176E-02
2.14000E-08,5.30645E-02
2.16000E-08,5.15996E-02
2.18000E-08,5.01348E-02
2.20000E-08,4.81816E-02
2.22000E-08,4.57402E-02
2.24000E-08,4.42754E-02
2.26000E-08,4.28105E-02
2.28000E-08,4.08574E-02
2.30000E-08,3.84160E-02
2.32000E-08,3.69512E-02
2.34000E-08,3.64629E-02
2.36000E-08,3.59746E-02
2.38000E-08,3.45098E-02
2.40000E-08,3.25566E-02
2.42000E-08,3.10918E-02
2.44000E-08,3.01152E-02
2.46000E-08,2.91387E-02
2.48000E-08,2.81621E-02
2.50000E-08,2.71855E-02
2.52000E-08,2.52324E-02
2.54000E-08,2.32793E-02
2.56000E-08,2.23027E-02
2.58000E-08,2.23027E-02
2.60000E-08,2.18145E-02
2.62000E-08,1.98613E-02
2.64000E-08,1.79082E-02
2.66000E-08,1.74199E-02
2.68000E-08,1.74199E-02
2.70000E-08,1.69316E-02
2.72000E-08,1.64434E-02
2.74000E-08,1.59551E-02
2.76000E-08,1.44902E-02
2.78000E-08,1.25371E-02
2.80000E-08,1.10723E-02
2.82000E-08,1.15605E-02
2.84000E-08,1.20488E-02
2.86000E-08,1.15605E-02
2.88000E-08,1.00957E-02
2.90000E-08,9.11914E-03
2.92000E-08,8.14258E-03
2.94000E-08,7.16602E-03
2.96000E-08,6.67773E-03
2.98000E-08,7.16602E-03
3.00000E-08,7.65430E-03
3.02000E-08,7.65430E-03
3.04000E-08,7.16602E-03
3.06000E-08,7.16602E-03
3.08000E-08,7.16602E-03
