in s,C1 in V
2.3400E-08,2.47676E-02
2.3500E-08,2.42793E-02
2.3600E-08,2.37910E-02
2.3700E-08,2.33027E-02
2.3800E-08,2.33027E-02
2.3900E-08,2.28145E-02
2.4000E-08,2.28145E-02
2.4100E-08,2.18379E-02
2.4200E-08,2.08613E-02
2.4300E-08,1.93965E-02
2.4400E-08,1.79316E-02
2.4500E-08,1.74434E-02
2.4600E-08,1.74434E-02
2.4700E-08,1.74434E-02
2.4800E-08,1.79316E-02
2.4900E-08,1.79316E-02
2.5000E-08,1.74434E-02
2.5100E-08,1.69551E-02
2.5200E-08,1.59785E-02
2.5300E-08,1.50020E-02
2.5400E-08,1.45137E-02
2.5500E-08,1.40254E-02
2.5600E-08,1.45137E-02
2.5700E-08,1.45137E-02
2.5800E-08,1.45137E-02
2.5900E-08,1.40254E-02
2.6000E-08,1.35371E-02
2.6100E-08,1.25605E-02
2.6200E-08,1.20723E-02
2.6300E-08,1.15840E-02
2.6400E-08,1.15840E-02
2.6500E-08,1.20723E-02
2.6600E-08,1.25605E-02
2.6700E-08,1.30488E-02
2.6800E-08,1.30488E-02
2.6900E-08,1.25605E-02
2.7000E-08,1.20723E-02
2.7100E-08,1.10957E-02
2.7200E-08,1.06074E-02
2.7300E-08,1.01191E-02
2.7400E-08,9.63086E-03
2.7500E-08,9.63086E-03
2.7600E-08,9.14258E-03
2.7700E-08,8.65430E-03
2.7800E-08,8.16602E-03
2.7900E-08,7.18945E-03
2.8000E-08,6.70117E-03
2.8100E-08,6.70117E-03
2.8200E-08,6.70117E-03
2.8300E-08,6.70117E-03
2.8400E-08,6.70117E-03
2.8500E-08,6.70117E-03
2.8600E-08,6.21289E-03
2.8700E-08,6.21289E-03
2.8800E-08,5.72461E-03
2.8900E-08,5.72461E-03
2.9000E-08,5.72461E-03
2.9100E-08,6.21289E-03
2.9200E-08,6.70117E-03
2.9300E-08,6.70117E-03
2.9400E-08,6.70117E-03
2.9500E-08,6.21289E-03
2.9600E-08,5.72461E-03
2.9700E-08,5.72461E-03
2.9800E-08,5.72461E-03
2.9900E-08,5.72461E-03
3.0000E-08,5.72461E-03
3.0100E-08,5.23633E-03
3.0200E-08,4.74805E-03
3.0300E-08,3.77148E-03
3.0400E-08,3.28320E-03
3.0500E-08,3.28320E-03
3.0600E-08,3.77148E-03
3.0700E-08,4.25977E-03
3.0800E-08,4.74805E-03
3.0900E-08,4.74805E-03
3.1000E-08,4.74805E-03
3.1100E-08,4.25977E-03
3.1200E-08,4.25977E-03
3.1300E-08,4.25977E-03
3.1400E-08,4.74805E-03
3.1500E-08,5.23633E-03
3.1600E-08,5.72461E-03
3.1700E-08,5.72461E-03
3.1800E-08,5.23633E-03
3.1900E-08,4.74805E-03
3.2000E-08,3.77148E-03
3.2100E-08,3.77148E-03
3.2200E-08,4.25977E-03
3.2300E-08,4.74805E-03
3.2400E-08,5.72461E-03
3.2500E-08,6.21289E-03
3.2600E-08,6.21289E-03
3.2700E-08,5.72461E-03
3.2800E-08,5.23633E-03
3.2900E-08,4.74805E-03
3.3000E-08,4.74805E-03
3.3100E-08,4.74805E-03
3.3200E-08,5.23633E-03
3.3300E-08,5.23633E-03
3.3400E-08,5.23633E-03
3.3500E-08,5.23633E-03
3.3600E-08,5.23633E-03
3.3700E-08,5.72461E-03
3.3800E-08,6.70117E-03
3.3900E-08,7.67773E-03
3.4000E-08,8.16602E-03
3.4100E-08,8.65430E-03
3.4200E-08,8.65430E-03
3.4300E-08,8.16602E-03
3.4400E-08,7.67773E-03
3.4500E-08,8.16602E-03
3.4600E-08,9.14258E-03
3.4700E-08,1.06074E-02
3.4800E-08,1.25605E-02
3.4900E-08,1.35371E-02
3.5000E-08,1.40254E-02
3.5100E-08,1.35371E-02
3.5200E-08,1.30488E-02
3.5300E-08,1.25605E-02
3.5400E-08,1.30488E-02
3.5500E-08,1.40254E-02
3.5600E-08,1.59785E-02
3.5700E-08,1.79316E-02
3.5800E-08,1.93965E-02
3.5900E-08,2.08613E-02
3.6000E-08,2.13496E-02
3.6100E-08,2.18379E-02
3.6200E-08,2.23262E-02
3.6300E-08,2.33027E-02
3.6400E-08,2.42793E-02
3.6500E-08,2.62324E-02
3.6600E-08,2.81855E-02
3.6700E-08,2.96504E-02
3.6800E-08,3.11152E-02
3.6900E-08,3.25801E-02
3.7000E-08,3.40449E-02
3.7100E-08,3.50215E-02
3.7200E-08,3.69746E-02
3.7300E-08,3.89277E-02
3.7400E-08,4.13691E-02
3.7500E-08,4.33223E-02
3.7600E-08,4.52754E-02
3.7700E-08,4.72285E-02
3.7800E-08,4.86934E-02
3.7900E-08,5.01582E-02
3.8000E-08,5.16230E-02
3.8100E-08,5.30879E-02
3.8200E-08,5.50410E-02
3.8300E-08,5.74824E-02
3.8400E-08,6.04121E-02
3.8500E-08,6.28535E-02
3.8600E-08,6.52949E-02
3.8700E-08,6.72480E-02
3.8800E-08,6.92012E-02
3.8900E-08,7.06660E-02
3.9000E-08,7.21309E-02
3.9100E-08,7.40840E-02
3.9200E-08,7.65254E-02
3.9300E-08,7.89668E-02
3.9400E-08,8.14082E-02
3.9500E-08,8.38496E-02
3.9600E-08,8.58027E-02
3.9700E-08,8.72676E-02
3.9800E-08,8.82441E-02
3.9900E-08,8.92207E-02
4.0000E-08,9.06855E-02
4.0100E-08,9.21504E-02
4.0200E-08,9.41035E-02
4.0300E-08,9.70332E-02
4.0400E-08,9.94746E-02
4.0500E-08,1.02404E-01
4.0600E-08,1.04846E-01
4.0700E-08,1.06799E-01
4.0800E-08,1.08752E-01
4.0900E-08,1.10217E-01
4.1000E-08,1.11682E-01
4.1100E-08,1.13146E-01
4.1200E-08,1.14611E-01
4.1300E-08,1.16076E-01
4.1400E-08,1.17541E-01
4.1500E-08,1.19006E-01
4.1600E-08,1.20471E-01
4.1700E-08,1.21936E-01
4.1800E-08,1.23400E-01
4.1900E-08,1.24865E-01
4.2000E-08,1.25842E-01
4.2100E-08,1.27307E-01
4.2200E-08,1.28283E-01
4.2300E-08,1.29748E-01
4.2400E-08,1.30725E-01
4.2500E-08,1.31701E-01
4.2600E-08,1.32678E-01
4.2700E-08,1.33654E-01
4.2800E-08,1.34631E-01
4.2900E-08,1.35607E-01
4.3000E-08,1.36584E-01
4.3100E-08,1.37072E-01
4.3200E-08,1.37561E-01
4.3300E-08,1.38537E-01
4.3400E-08,1.39514E-01
4.3500E-08,1.40490E-01
4.3600E-08,1.40979E-01
4.3700E-08,1.41955E-01
4.3800E-08,1.42443E-01
4.3900E-08,1.42932E-01
4.4000E-08,1.43420E-01
4.4100E-08,1.43420E-01
4.4200E-08,1.43908E-01
4.4300E-08,1.43908E-01
4.4400E-08,1.44396E-01
4.4500E-08,1.44885E-01
4.4600E-08,1.45373E-01
4.4700E-08,1.46350E-01
4.4800E-08,1.47326E-01
4.4900E-08,1.48303E-01
4.5000E-08,1.49279E-01
4.5100E-08,1.49768E-01
4.5200E-08,1.50256E-01
4.5300E-08,1.50256E-01
4.5400E-08,1.50256E-01
4.5500E-08,1.50256E-01
4.5600E-08,1.50256E-01
4.5700E-08,1.50744E-01
4.5800E-08,1.51721E-01
4.5900E-08,1.52209E-01
4.6000E-08,1.53186E-01
4.6100E-08,1.53674E-01
4.6200E-08,1.53674E-01
4.6300E-08,1.53674E-01
4.6400E-08,1.53674E-01
4.6500E-08,1.54162E-01
4.6600E-08,1.54650E-01
4.6700E-08,1.55627E-01
4.6800E-08,1.56115E-01
4.6900E-08,1.56604E-01
4.7000E-08,1.56604E-01
4.7100E-08,1.56604E-01
4.7200E-08,1.56604E-01
4.7300E-08,1.56604E-01
4.7400E-08,1.56604E-01
4.7500E-08,1.57092E-01
4.7600E-08,1.57580E-01
4.7700E-08,1.58068E-01
4.7800E-08,1.58068E-01
4.7900E-08,1.58068E-01
4.8000E-08,1.58068E-01
4.8100E-08,1.58068E-01
4.8200E-08,1.58557E-01
4.8300E-08,1.59045E-01
4.8400E-08,1.60021E-01
4.8500E-08,1.60998E-01
4.8600E-08,1.61975E-01
4.8700E-08,1.61975E-01
4.8800E-08,1.61975E-01
4.8900E-08,1.61975E-01
4.9000E-08,1.61975E-01
4.9100E-08,1.61975E-01
4.9200E-08,1.61975E-01
4.9300E-08,1.62463E-01
4.9400E-08,1.62951E-01
4.9500E-08,1.63439E-01
4.9600E-08,1.63439E-01
4.9700E-08,1.63439E-01
4.9800E-08,1.62951E-01
4.9900E-08,1.62463E-01
5.0000E-08,1.62463E-01
5.0100E-08,1.62463E-01
5.0200E-08,1.62951E-01
5.0300E-08,1.63928E-01
5.0400E-08,1.64904E-01
5.0500E-08,1.65393E-01
5.0600E-08,1.65881E-01
5.0700E-08,1.65881E-01
5.0800E-08,1.65393E-01
5.0900E-08,1.64904E-01
5.1000E-08,1.64416E-01
5.1100E-08,1.63928E-01
5.1200E-08,1.63439E-01
5.1300E-08,1.63439E-01
5.1400E-08,1.63439E-01
5.1500E-08,1.63439E-01
5.1600E-08,1.63928E-01
5.1700E-08,1.63928E-01
5.1800E-08,1.63928E-01
5.1900E-08,1.63928E-01
5.2000E-08,1.63928E-01
5.2100E-08,1.63439E-01
5.2200E-08,1.62951E-01
5.2300E-08,1.62463E-01
5.2400E-08,1.62463E-01
5.2500E-08,1.62951E-01
5.2600E-08,1.63439E-01
5.2700E-08,1.64416E-01
5.2800E-08,1.64904E-01
5.2900E-08,1.65393E-01
5.3000E-08,1.65393E-01
5.3100E-08,1.64416E-01
5.3200E-08,1.63928E-01
5.3300E-08,1.62951E-01
5.3400E-08,1.62463E-01
5.3500E-08,1.61975E-01
5.3600E-08,1.61486E-01
5.3700E-08,1.61486E-01
5.3800E-08,1.61486E-01
5.3900E-08,1.60998E-01
5.4000E-08,1.60510E-01
5.4100E-08,1.60021E-01
5.4200E-08,1.59533E-01
5.4300E-08,1.59045E-01
5.4400E-08,1.58557E-01
5.4500E-08,1.58068E-01
5.4600E-08,1.57580E-01
5.4700E-08,1.56604E-01
5.4800E-08,1.56115E-01
5.4900E-08,1.55627E-01
5.5000E-08,1.55139E-01
5.5100E-08,1.54650E-01
5.5200E-08,1.53674E-01
5.5300E-08,1.52209E-01
5.5400E-08,1.50744E-01
5.5500E-08,1.49279E-01
5.5600E-08,1.47814E-01
5.5700E-08,1.46838E-01
5.5800E-08,1.46350E-01
5.5900E-08,1.45373E-01
5.6000E-08,1.44885E-01
5.6100E-08,1.43420E-01
5.6200E-08,1.41467E-01
5.6300E-08,1.39514E-01
5.6400E-08,1.37072E-01
5.6500E-08,1.34631E-01
5.6600E-08,1.32678E-01
5.6700E-08,1.30725E-01
5.6800E-08,1.29260E-01
5.6900E-08,1.27307E-01
5.7000E-08,1.25354E-01
5.7100E-08,1.22912E-01
5.7200E-08,1.20959E-01
5.7300E-08,1.18518E-01
5.7400E-08,1.16564E-01
5.7500E-08,1.14611E-01
5.7600E-08,1.13146E-01
5.7700E-08,1.11682E-01
5.7800E-08,1.09729E-01
5.7900E-08,1.07775E-01
5.8000E-08,1.05334E-01
5.8100E-08,1.02893E-01
5.8200E-08,1.00451E-01
5.8300E-08,9.80098E-02
5.8400E-08,9.60566E-02
5.8500E-08,9.41035E-02
5.8600E-08,9.21504E-02
5.8700E-08,9.01973E-02
5.8800E-08,8.82441E-02
5.8900E-08,8.58027E-02
5.9000E-08,8.33613E-02
5.9100E-08,8.14082E-02
5.9200E-08,7.89668E-02
5.9300E-08,7.70137E-02
5.9400E-08,7.50605E-02
5.9500E-08,7.31074E-02
5.9600E-08,7.16426E-02
5.9700E-08,6.96895E-02
5.9800E-08,6.77363E-02
5.9900E-08,6.57832E-02
